1372854.397599,9,4
1372854.397599,1,0
1372856.465804,100,2
1372859.789202,6,3
1372859.789202,8,0
1372861.875835,100,2
1372865.125586,0,3
1372865.125586,4,0
1372867.186554,100,2
1372870.472626,2,1
1372870.472626,5,0
1372872.523707,100,2
1372875.773973,3,4
1372875.773973,7,0
1372877.838723,100,2
1372883.071146,8,1
1372883.071146,2,0
1372885.144059,100,2
1372888.334089,3,2
1372888.334089,9,0
1372890.409134,100,2
1372893.629208,4,3
1372893.629208,1,0
1372895.694868,100,2
1372898.949234,5,2
1372898.949234,7,0
1372900.992893,100,2
1372904.220649,6,2
1372904.220649,0,0
1372906.298276,100,2
1372911.538009,3,3
1372911.538009,8,0
1372913.580807,100,2
1372916.807899,6,1
1372916.807899,5,0
1372918.855839,100,2
1372922.099041,9,4
1372922.099041,2,0
1372924.154466,100,2
1372927.334935,0,1
1372927.334935,1,0
1372929.402494,100,2
1372932.624862,4,4
1372932.624862,7,0
1372934.704979,100,2
1372939.978669,4,2
1372939.978669,3,0
1372942.043179,100,2
1372945.248784,2,3
1372945.248784,8,0
1372947.306705,100,2
1372950.511127,5,4
1372950.511127,7,0
1372952.586129,100,2
1372955.792516,0,3
1372955.792516,1,0
1372957.837574,100,2
1372961.076631,9,4
1372961.076631,6,0
1372963.144196,100,2
1372968.347461,1,3
1372968.347461,6,0
1372970.416342,100,2
1372973.644067,5,2
1372973.644067,7,0
1372975.721702,100,2
1372978.970945,3,4
1372978.970945,0,0
1372981.034143,100,2
1372984.266135,4,2
1372984.266135,2,0
1372986.319992,100,2
1372989.567466,9,2
1372989.567466,8,0
1372991.618948,100,2
1372996.848258,7,3
1372996.848258,3,0
1372998.910591,100,2
1373002.128999,8,1
1373002.128999,1,0
1373004.195267,100,2
1373007.419992,9,1
1373007.419992,2,0
1373009.491307,100,2
1373012.781419,4,3
1373012.781419,5,0
1373014.827541,100,2
1373018.041224,6,2
1373018.041224,0,0
1373020.115309,100,2
1373025.374865,4,3
1373025.374865,7,0
1373027.423740,100,2
1373030.601845,5,2
1373030.601845,2,0
1373032.656157,100,2
1373035.871431,3,4
1373035.871431,6,0
1373037.938061,100,2
1373041.135974,8,1
1373041.135974,9,0
1373043.180792,100,2
1373046.415791,0,3
1373046.415791,1,0
1373048.464109,100,2
1373053.742660,5,4
1373053.742660,1,0
1373055.813867,100,2
1373059.033447,4,4
1373059.033447,7,0
1373061.101778,100,2
1373064.342129,6,2
1373064.342129,2,0
1373066.399616,100,2
1373069.653535,3,1
1373069.653535,9,0
1373071.714255,100,2
1373074.932446,8,3
1373074.932446,0,0
1373076.988415,100,2
1373082.203964,8,2
1373082.203964,0,0
1373084.253535,100,2
1373087.479289,9,3
1373087.479289,2,0
1373089.533856,100,2
1373092.756478,3,1
1373092.756478,6,0
1373094.818445,100,2
1373098.031929,1,1
1373098.031929,7,0
1373100.094179,100,2
1373103.279907,4,3
1373103.279907,5,0
1373105.322819,100,2
1373110.579736,6,2
1373110.579736,4,0
1373112.636970,100,2
1373115.848855,0,4
1373115.848855,1,0
1373117.913287,100,2
1373121.136717,9,1
1373121.136717,8,0
1373123.203597,100,2
1373126.393259,2,1
1373126.393259,7,0
1373128.460718,100,2
1373131.661467,3,4
1373131.661467,5,0
1373133.720209,100,2
1373138.965659,1,1
1373138.965659,6,0
1373141.038425,100,2
1373144.237759,8,4
1373144.237759,4,0
1373146.311501,100,2
1373149.528609,7,4
1373149.528609,5,0
1373151.589481,100,2
1373154.809537,2,3
1373154.809537,0,0
1373156.870887,100,2
1373160.074127,9,3
1373160.074127,3,0
1373162.125445,100,2
1373167.313607,7,3
1373167.313607,5,0
1373169.371581,100,2
1373172.554007,2,2
1373172.554007,1,0
1373174.607100,100,2
1373177.810819,3,2
1373177.810819,6,0
1373179.878488,100,2
1373183.124283,9,4
1373183.124283,8,0
1373185.194705,100,2
1373188.418936,0,1
1373188.418936,4,0
1373190.471492,100,2
1373195.713381,5,4
1373195.713381,9,0
1373197.764373,100,2
1373200.975539,1,4
1373200.975539,7,0
1373203.031277,100,2
1373206.246492,0,4
1373206.246492,6,0
1373208.301112,100,2
1373211.518829,3,3
1373211.518829,8,0
1373213.583932,100,2
1373216.770631,2,2
1373216.770631,4,0
1373218.840064,100,2
1373224.095705,3,1
1373224.095705,4,0
1373226.168412,100,2
1373229.406145,0,3
1373229.406145,6,0
1373231.483280,100,2
1373234.704456,9,4
1373234.704456,5,0
1373236.771851,100,2
1373239.984433,2,3
1373239.984433,7,0
1373242.053937,100,2
1373245.246577,8,2
1373245.246577,1,0
1373247.301946,100,2
1373252.543780,9,2
1373252.543780,4,0
1373254.609902,100,2
1373257.839504,1,3
1373257.839504,6,0
1373259.916661,100,2
1373263.103997,3,2
1373263.103997,8,0
1373265.184717,100,2
1373268.373855,5,1
1373268.373855,0,0
1373270.450030,100,2
1373273.680711,2,2
1373273.680711,7,0
1373275.734770,100,2
1373280.972227,7,4
1373280.972227,1,0
1373283.030633,100,2
1373286.218454,5,2
1373286.218454,6,0
1373288.282660,100,2
1373291.468516,0,2
1373291.468516,9,0
1373293.524491,100,2
1373296.748222,8,3
1373296.748222,2,0
1373298.821001,100,2
1373302.044823,3,4
1373302.044823,4,0
1373304.109676,100,2
1373309.299947,6,4
1373309.299947,7,0
1373311.342997,100,2
1373314.585063,3,2
1373314.585063,0,0
1373316.667248,100,2
1373319.853180,8,3
1373319.853180,4,0
1373321.917606,100,2
1373325.182188,5,4
1373325.182188,2,0
1373327.248113,100,2
1373330.461342,9,3
1373330.461342,1,0
1373332.510347,100,2
1373337.735039,2,2
1373337.735039,9,0
1373339.798148,100,2
1373343.029507,1,4
1373343.029507,6,0
1373345.072778,100,2
1373348.290842,7,1
1373348.290842,5,0
1373350.352545,100,2
1373353.547083,8,3
1373353.547083,4,0
1373355.633594,100,2
1373358.874482,3,3
1373358.874482,0,0
1373360.937699,100,2
1373366.168328,3,4
1373366.168328,7,0
1373368.222713,100,2
1373371.437448,2,3
1373371.437448,9,0
1373373.509261,100,2
1373376.763070,0,2
1373376.763070,5,0
1373378.843793,100,2
1373382.071732,6,2
1373382.071732,4,0
1373384.120284,100,2
1373387.345285,1,4
1373387.345285,8,0
1373389.410158,100,2
1373394.645822,7,4
1373394.645822,1,0
1373396.747438,100,2
1373399.969228,0,2
1373399.969228,5,0
1373402.023492,100,2
1373405.234201,8,1
1373405.234201,3,0
1373407.280662,100,2
1373410.535860,4,1
1373410.535860,2,0
1373412.601760,100,2
1373415.795608,9,4
1373415.795608,6,0
1373417.850555,100,2
