1372410.581649,4,4
1372410.581649,5,0
1372412.645542,100,2
1372414.945412,0,2
1372414.945412,9,0
1372416.000290,100,2
1372418.754555,7,3
1372418.754555,2,0
1372420.324769,100,2
1372423.152519,6,3
1372423.152519,3,0
1372424.722516,100,2
1372426.986245,8,2
1372426.986245,1,0
1372428.066411,100,2
1372433.285137,2,4
1372433.285137,1,0
1372435.343640,100,2
1372437.538812,5,2
1372437.538812,3,0
1372438.595437,100,2
1372440.306587,4,1
1372440.306587,8,0
1372440.867523,100,2
1372443.081111,6,2
1372443.081111,9,0
1372444.140309,100,2
1372445.884719,7,1
1372445.884719,0,0
1372446.444337,100,2
1372450.147483,7,1
1372450.147483,2,0
1372450.696340,100,2
1372452.410808,8,1
1372452.410808,6,0
1372452.970220,100,2
1372454.653118,0,1
1372454.653118,5,0
1372455.240776,100,2
1372458.488155,3,4
1372458.488155,4,0
1372460.557802,100,2
1372462.779206,9,2
1372462.779206,1,0
1372463.821650,100,2
1372468.044605,8,2
1372468.044605,7,0
1372469.112874,100,2
1372471.850782,0,3
1372471.850782,1,0
1372473.416477,100,2
1372475.631507,4,2
1372475.631507,2,0
1372476.674828,100,2
1372478.949842,6,2
1372478.949842,9,0
1372480.015199,100,2
1372481.772833,5,1
1372481.772833,3,0
1372482.331440,100,2
1372486.032540,2,1
1372486.032540,3,0
1372486.573797,100,2
1372489.280575,1,3
1372489.280575,4,0
1372490.834976,100,2
1372493.543790,5,3
1372493.543790,6,0
1372495.119583,100,2
1372497.359444,7,2
1372497.359444,9,0
1372498.406231,100,2
1372501.629052,0,4
1372501.629052,8,0
1372503.688705,100,2
1372508.434353,6,3
1372508.434353,5,0
1372509.998624,100,2
1372512.203992,2,2
1372512.203992,7,0
1372513.265952,100,2
1372514.970858,8,1
1372514.970858,1,0
1372515.524778,100,2
1372518.700147,3,4
1372518.700147,4,0
1372520.775004,100,2
1372522.501447,0,1
1372522.501447,9,0
1372523.069212,100,2
1372526.851542,1,1
