1623997.824309,181528.031250,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-181867.812500
1623997.828189,185621.765625,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-184282.687500
1623997.832460,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.836270,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.840330,184144.578125,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-183481.578125
1623997.843302,183623.468750,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182592.093750
1623997.847358,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.851864,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.856454,185913.078125,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-184765.015625
1623997.860433,181580.453125,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180933.375000
1623997.864994,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.867988,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.871606,183995.062500,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-183219.390625
1623997.875434,179630.890625,187500.000000,-187500.015625,-186789.609375,-187500.015625,-187500.015625,-187500.015625,-179336.390625
1623997.880086,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.883543,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.888534,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187130.734375
1623997.892451,180630.453125,187500.000000,-187500.015625,-187026.859375,-187500.015625,-187500.015625,-187500.015625,-179410.640625
1623997.895597,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-186693.843750
1623997.899505,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.903637,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.907565,182653.890625,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180313.468750
1623997.911567,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-184722.437500
1623997.916596,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.920592,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.923716,184092.203125,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-181215.031250
1623997.927688,186756.328125,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182926.875000
1623997.931637,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.935676,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.939636,186187.375000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182497.656250
1623997.943651,185715.968750,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-181394.328125
1623997.948752,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.951673,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.955728,186728.343750,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182696.046875
1623997.959883,184605.734375,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180049.265625
1623997.963746,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.967729,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.971783,186876.234375,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182769.593750
1623997.976800,183582.500000,187500.000000,-187500.015625,-187139.953125,-187500.015625,-187500.015625,-187500.015625,-178836.328125
1623997.979904,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.982921,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.987890,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623997.991863,185115.781250,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-179613.984375
1623997.995884,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-186179.218750
1623997.999964,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.004198,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.008918,186259.343750,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180138.921875
1623998.012367,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-184302.671875
1623998.016556,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.020003,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.024027,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-181224.062500
1623998.028037,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182726.375000
1623998.032489,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.036710,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.039186,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-182720.812500
1623998.043097,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-181373.296875
1623998.048103,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.052118,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.056130,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-183822.625000
1623998.060241,187319.046875,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180394.937500
1623998.063161,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.067208,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.071293,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-186022.968750
1623998.076218,184957.171875,187500.000000,-187500.015625,-186759.859375,-187500.015625,-187500.015625,-187500.015625,-178705.343750
1623998.080262,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-186451.796875
1623998.084279,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.088298,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.092021,187482.546875,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-180080.468750
1623998.095320,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-186418.062500
1623998.099278,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
1623998.103345,187500.000000,187500.000000,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625
