1628505.816053,177323.390625,187500.000000,187500.000000,187500.000000,-28679.769531,-23454.066406,-30271.705078,-19222.812500
1628505.812029,177181.656250,187500.000000,187500.000000,187500.000000,-28663.585938,-23438.218750,-30249.308594,-19200.169922
1628505.816029,177159.281250,187500.000000,187500.000000,187500.000000,-28665.150391,-23440.945312,-30248.839844,-19200.931641
1628505.820029,177288.734375,187500.000000,187500.000000,187500.000000,-28687.837891,-23462.828125,-30277.292969,-19225.541016
1628505.824029,177281.250000,187500.000000,187500.000000,187500.000000,-28685.535156,-23461.419922,-30279.439453,-19223.931641
1628505.828029,177153.421875,187500.000000,187500.000000,187500.000000,-28670.962891,-23449.080078,-30258.607422,-19205.111328
1628505.834976,177088.265625,187500.000000,187500.000000,187500.000000,-28672.773438,-23455.027344,-30261.714844,-19211.123047
1628505.838976,177197.718750,187500.000000,187500.000000,187500.000000,-28680.976562,-23463.251953,-30273.248047,-19224.601562
1628505.842976,177280.484375,187500.000000,187500.000000,187500.000000,-28677.935547,-23455.898438,-30268.531250,-19226.703125
1628505.846976,177150.453125,187500.000000,187500.000000,187500.000000,-28659.115234,-23436.810547,-30246.357422,-19210.207031
1628505.845404,177041.125000,187500.000000,187500.000000,187500.000000,-28656.769531,-23435.490234,-30241.285156,-19204.193359
1628505.849404,177178.765625,187500.000000,187500.000000,187500.000000,-28670.851562,-23447.427734,-30255.208984,-19214.140625
1628505.853404,177241.781250,187500.000000,187500.000000,187500.000000,-28676.929688,-23453.216797,-30264.285156,-19216.173828
1628505.852567,177153.328125,187500.000000,187500.000000,187500.000000,-28672.750000,-23451.361328,-30259.703125,-19218.521484
1628505.856567,176990.453125,187500.000000,187500.000000,187500.000000,-28671.722656,-23451.896484,-30253.712891,-19217.851562
1628505.860567,177066.875000,187500.000000,187500.000000,187500.000000,-28680.015625,-23459.363281,-30263.703125,-19224.333984
1628505.864567,177181.875000,187500.000000,187500.000000,187500.000000,-28683.210938,-23458.378906,-30265.871094,-19227.953125
1628505.875500,177127.656250,187500.000000,187500.000000,187500.000000,-28674.292969,-23449.013672,-30255.722656,-19214.564453
1628505.879500,176979.703125,187500.000000,187500.000000,187500.000000,-28668.347656,-23445.347656,-30247.677734,-19206.787109
1628505.883500,176988.625000,187500.000000,187500.000000,187500.000000,-28676.818359,-23452.701172,-30255.947266,-19216.666016
1628505.883494,177112.656250,187500.000000,187500.000000,187500.000000,-28679.701172,-23452.835938,-30261.087891,-19222.410156
1628505.887494,177104.500000,187500.000000,187500.000000,187500.000000,-28669.912109,-23442.308594,-30250.896484,-19213.068359
1628505.891494,176957.171875,187500.000000,187500.000000,187500.000000,-28656.880859,-23429.544922,-30235.361328,-19204.105469
1628505.895494,176955.359375,187500.000000,187500.000000,187500.000000,-28662.648438,-23437.501953,-30245.955078,-19208.531250
1628505.897891,177098.765625,187500.000000,187500.000000,187500.000000,-28679.076172,-23451.808594,-30264.240234,-19223.484375
