-3885.447998046875,-4494.77880859375,-3491.90087890625,-31940.818359375,-11310.205078125,-2405.06982421875,-2589.53857421875,-25414.533203125
-1147.91845703125,-1162.8046875,-765.70361328125,-32315.72265625,-11679.142578125,-470.1912536621094,-616.9751586914062,-25384.6953125
604.435791015625,956.60986328125,944.6740112304688,-32299.8984375,-11683.970703125,-31.180679321289062,82.4779281616211,-25472.06640625
-1438.1334228515625,-1529.3284912109375,-1070.8719482421875,-31995.6015625,-11396.638671875,-1665.04833984375,-1520.276123046875,-25522.42578125
-3818.996337890625,-4419.4755859375,-3425.382080078125,-31879.529296875,-11252.671875,-2545.349365234375,-2667.92626953125,-25438.875
-2112.5078125,-2340.29443359375,-1713.3951416015625,-32211.720703125,-11565.349609375,-1011.1928100585938,-1197.539306640625,-25393.27734375
599.0714111328125,941.1871337890625,959.7614135742188,-32353.20703125,-11695.03515625,188.15696716308594,256.75445556640625,-25440.88671875
-619.3220825195312,-584.453369140625,-266.5445251464844,-32124.615234375,-11437.005859375,-1123.4432373046875,-952.653564453125,-25505.998046875
-3431.685302734375,-3936.27587890625,-3027.14111328125,-31938.3359375,-11240.4677734375,-2517.923828125,-2541.862548828125,-25471.732421875
-2909.59326171875,-3344.78173828125,-2519.063720703125,-32157.607421875,-11489.9130859375,-1510.8212890625,-1715.20556640625,-25403.068359375
273.3171081542969,530.1386108398438,634.2083129882812,-32376.744140625,-11725.8134765625,201.90328979492188,208.00531005859375,-25422.580078125
28.431415557861328,239.72242736816406,378.2585144042969,-32136.150390625,-11531.9560546875,-624.4182739257812,-413.99896240234375,-25495.267578125
-2765.49169921875,-3164.000732421875,-2376.839599609375,-31872.48828125,-11294.71484375,-2281.822265625,-2204.4404296875,-25503.3828125
-3630.302734375,-4203.75927734375,-3233.067626953125,-31973.943359375,-11376.052734375,-2095.475830078125,-2270.087646484375,-25416.009765625
-467.2408142089844,-373.1623229980469,-95.21842193603516,-32336.443359375,-11722.4599609375,-101.18633270263672,-169.2473907470703,-25409.37109375
451.3487243652344,738.6803588867188,781.796875,-32272.205078125,-11641.591796875,-221.21519470214844,-57.60043716430664,-25503.986328125
-2035.7296142578125,-2276.457763671875,-1666.791748046875,-31992.115234375,-11342.6591796875,-1970.48486328125,-1844.4210205078125,-25534.2265625
-3875.724853515625,-4505.8427734375,-3481.842529296875,-31950.7421875,-11304.4384765625,-2411.305908203125,-2558.15673828125,-25448.865234375
-1323.1336669921875,-1404.4046630859375,-929.6536254882812,-32306.470703125,-11660.0322265625,-509.2173767089844,-654.5931396484375,-25403.671875
667.9370727539062,1019.3064575195312,1022.525146484375,-32324.306640625,-11687.9267578125,98.16885375976562,208.80996704101562,-25472.73828125
-1229.5916748046875,-1268.1484375,-855.1552734375,-32042.271484375,-11423.796875,-1526.51220703125,-1355.58837890625,-25537.111328125
-3766.693115234375,-4322.71533203125,-3364.56298828125,-31896.962890625,-11282.9130859375,-2558.55908203125,-2639.2265625,-25475.755859375
-2309.51611328125,-2583.839111328125,-1918.047607421875,-32220.638671875,-11566.6240234375,-1101.2479248046875,-1296.3116455078125,-25393.076171875
554.2785034179688,918.8577270507812,914.5662231445312,-32409.869140625,-11722.2587890625,234.8944549560547,275.6640319824219,-25435.923828125
-400.2526550292969,-242.00230407714844,-35.338104248046875,-32159.41796875,-11500.57421875,-937.7002563476562,-778.242919921875,-25507.40625
-3233.403076171875,-3690.451416015625,-2832.412841796875,-31895.0859375,-11267.892578125,-2415.597412109375,-2468.03466796875,-25474.548828125
-3126.583984375,-3587.588623046875,-2724.923095703125,-32115.83203125,-11464.4990234375,-1662.03076171875,-1928.0389404296875,-25391.533203125
112.65277862548828,378.2585144042969,495.7392883300781,-32411.61328125,-11728.361328125,155.36695861816406,74.02896881103516,-25404.609375
154.1599578857422,435.59075927734375,519.8121337890625,-32259.93359375,-11576.8837890625,-516.5264282226562,-391.6695861816406,-25512.970703125
-2610.6611328125,-2904.2958984375,-2201.624267578125,-31928.48046875,-11290.2890625,-2240.8515625,-2213.090576171875,-25519.005859375
-3747.917724609375,-4291.26611328125,-3329.4931640625,-31958.921875,-11354.595703125,-2220.802001953125,-2450.533203125,-25436.125
-685.3714599609375,-566.6837158203125,-271.17132568359375,-32348.71484375,-11731.5126953125,-218.66708374023438,-353.4480895996094,-25422.71484375
507.541015625,884.0560913085938,889.2193603515625,-32304.32421875,-11669.21875,-169.2473907470703,-54.91822814941406,-25500.833984375
-1787.0888671875,-1958.0125732421875,-1382.4775390625,-32025.708984375,-11389.2626953125,-1852.0653076171875,-1763.8206787109375,-25532.08203125
-3846.220703125,-4482.10546875,-3430.14306640625,-31940.75,-11285.3271484375,-2463.81005859375,-2657.465576171875,-25449.201171875
-1565.8736572265625,-1732.4388427734375,-1161.5306396484375,-32273.076171875,-11632.47265625,-672.7650756835938,-884.6596069335938,-25402.93359375
692.54638671875,1024.0003662109375,1056.5220947265625,-32335.83984375,-11700.1982421875,148.46026611328125,212.2297821044922,-25471.6640625
-995.1666259765625,-1019.17236328125,-622.5407104492188,-32086.328125,-11429.1611328125,-1386.5679931640625,-1231.2010498046875,-25535.232421875
-3641.568115234375,-4228.234375,-3243.461181640625,-31921.70703125,-11271.916015625,-2549.1044921875,-2646.53564453125,-25468.78125
-2522.751708984375,-2863.056884765625,-2128.467041015625,-32224.796875,-11580.236328125,-1254.8714599609375,-1488.0224609375,-25410.107421875
500.6343078613281,843.420654296875,860.1844482421875,-32410.47265625,-11738.486328125,236.6378936767578,251.79237365722656,-25442.763671875
-249.71365356445312,-55.05234146118164,99.30879211425781,-32171.48828125,-11493.6005859375,-865.548828125,-684.700927734375,-25517.59765625
-3121.28662109375,-3466.352783203125,-2714.529541015625,-31910.576171875,-11274.0625,-2449.862548828125,-2421.43115234375,-25502.443359375
-3364.227783203125,-3749.8623046875,-2952.910888671875,-32049.984375,-11458.2626953125,-1901.9544677734375,-2093.59814453125,-25429.15234375
-79.8627700805664,223.76329040527344,300.2732849121094,-32372.85546875,-11755.25,29.2360782623291,-8.851289749145508,-25437.533203125
279.4861755371094,683.896240234375,633.9401245117188,-32245.919921875,-11616.0439453125,-437.2000732421875,-261.314208984375,-25524.7734375
-2389.177734375,-2534.151123046875,-1983.8958740234375,-31988.962890625,-11352.986328125,-2157.501953125,-2060.406005859375,-25538.720703125
-3763.206298828125,-4230.5810546875,-3345.720458984375,-32024.099609375,-11378.1318359375,-2259.090576171875,-2446.576904296875,-25443.234375
-847.510986328125,-686.3772583007812,-439.3458251953125,-32347.240234375,-11712.603515625,-268.82440185546875,-383.5558776855469,-25408.296875
647.820556640625,1104.3995361328125,1016.3560791015625,-32273.814453125,-11664.4580078125,-7.309019565582275,136.0550537109375,-25482.39453125
-1572.445068359375,-1575.3955078125,-1170.247802734375,-31989.43359375,-11372.56640625,-1719.6983642578125,-1548.7745361328125,-25521.95703125
-3801.494873046875,-4328.88427734375,-3385.081787109375,-31906.150390625,-11264.0712890625,-2469.04052734375,-2575.99365234375,-25433.779296875
-1805.3948974609375,-1921.065185546875,-1391.0606689453125,-32250.478515625,-11596.6650390625,-796.88427734375,-945.61279296875,-25376.916015625
683.5609741210938,1077.845703125,1058.9361572265625,-32348.044921875,-11692.6875,211.08984375,321.2615966796875,-25424.189453125
-765.8377075195312,-713.33349609375,-389.3896789550781,-32079.755859375,-11421.3154296875,-1218.46044921875,-1005.426025390625,-25493.658203125
-3501.020263671875,-4016.541015625,-3092.9892578125,-31905.48046875,-11255.4208984375,-2500.22119140625,-2520.471923828125,-25459.326171875
-2747.118408203125,-3074.884521484375,-2338.0146484375,-32166.458984375,-11528.0673828125,-1402.3929443359375,-1576.6024169921875,-25399.177734375
319.7193298339844,655.666015625,690.199462890625,-32381.37109375,-11748.0751953125,163.21241760253906,198.68463134765625,-25431.095703125
-183.8654327392578,57.60043716430664,179.77505493164062,-32190.396484375,-11556.833984375,-810.7647094726562,-606.6486206054688,-25519.2734375
